instrument,uuid4,file_path,test_train_val,new_file_path,effect_applied,wet_dry,parameter,parameter_value,split
flute,598f51fb-1b91-53d2-fcd2-63b9b1102a3c,./Medley-solos-DB/Medley-solos-DB_test-3_598f51fb-1b91-53d2-fcd2-63b9b1102a3c.wav,test,dry\dry_598f51fb-1b91-53d2-fcd2-63b9b1102a3c.wav,dry,1.0000,none,{},test
female singer,eead285f-455f-5a65-f473-bbddafca31e8,./Medley-solos-DB/Medley-solos-DB_training-2_eead285f-455f-5a65-f473-bbddafca31e8.wav,test,dry\dry_eead285f-455f-5a65-f473-bbddafca31e8.wav,dry,1.0000,none,{},test
female singer,0aa1ff4d-8312-5e4c-f8a6-e4b469483d8a,./Medley-solos-DB/Medley-solos-DB_validation-2_0aa1ff4d-8312-5e4c-f8a6-e4b469483d8a.wav,test,dry\dry_0aa1ff4d-8312-5e4c-f8a6-e4b469483d8a.wav,dry,1.0000,none,{},test
clarinet,a0311c1f-c185-5dcb-fddb-cfc99cd20d17,./Medley-solos-DB/Medley-solos-DB_training-0_a0311c1f-c185-5dcb-fddb-cfc99cd20d17.wav,test,dry\dry_a0311c1f-c185-5dcb-fddb-cfc99cd20d17.wav,dry,1.0000,none,{},test
piano,4dac9924-b484-5c3d-f9ca-2224724d5a78,./Medley-solos-DB/Medley-solos-DB_test-4_4dac9924-b484-5c3d-f9ca-2224724d5a78.wav,test,dry\dry_4dac9924-b484-5c3d-f9ca-2224724d5a78.wav,dry,1.0000,none,{},test
flute,68008405-36d8-56ba-ffc8-ae0b4ef56604,./Medley-solos-DB/Medley-solos-DB_test-3_68008405-36d8-56ba-ffc8-ae0b4ef56604.wav,test,dry\dry_68008405-36d8-56ba-ffc8-ae0b4ef56604.wav,dry,1.0000,none,{},test
female singer,7c10623c-5d1f-5c95-f838-e2f512152c0d,./Medley-solos-DB/Medley-solos-DB_test-2_7c10623c-5d1f-5c95-f838-e2f512152c0d.wav,test,dry\dry_7c10623c-5d1f-5c95-f838-e2f512152c0d.wav,dry,1.0000,none,{},test
flute,0350a882-bcd8-5500-fbc2-90a346c67592,./Medley-solos-DB/Medley-solos-DB_validation-3_0350a882-bcd8-5500-fbc2-90a346c67592.wav,test,dry\dry_0350a882-bcd8-5500-fbc2-90a346c67592.wav,dry,1.0000,none,{},test
piano,8a8c2d3f-da3e-5206-f635-81550c33b437,./Medley-solos-DB/Medley-solos-DB_validation-4_8a8c2d3f-da3e-5206-f635-81550c33b437.wav,test,dry\dry_8a8c2d3f-da3e-5206-f635-81550c33b437.wav,dry,1.0000,none,{},test
piano,cafadf15-7bc7-56a6-f140-df7f4b169d71,./Medley-solos-DB/Medley-solos-DB_test-4_cafadf15-7bc7-56a6-f140-df7f4b169d71.wav,test,dry\dry_cafadf15-7bc7-56a6-f140-df7f4b169d71.wav,dry,1.0000,none,{},test
flute,e17aa184-c168-5d25-f6d4-42941b21ce4f,./Medley-solos-DB/Medley-solos-DB_test-3_e17aa184-c168-5d25-f6d4-42941b21ce4f.wav,test,dry\dry_e17aa184-c168-5d25-f6d4-42941b21ce4f.wav,dry,1.0000,none,{},test
female singer,d39acded-30ca-5cbd-fff9-6e0937d24827,./Medley-solos-DB/Medley-solos-DB_training-2_d39acded-30ca-5cbd-fff9-6e0937d24827.wav,test,dry\dry_d39acded-30ca-5cbd-fff9-6e0937d24827.wav,dry,1.0000,none,{},test
female singer,e7d5d15c-d32f-527e-fdb1-b8638cede284,./Medley-solos-DB/Medley-solos-DB_training-2_e7d5d15c-d32f-527e-fdb1-b8638cede284.wav,test,dry\dry_e7d5d15c-d32f-527e-fdb1-b8638cede284.wav,dry,1.0000,none,{},test
female singer,83694444-0b85-5744-f534-bfecb9e4647e,./Medley-solos-DB/Medley-solos-DB_test-2_83694444-0b85-5744-f534-bfecb9e4647e.wav,test,dry\dry_83694444-0b85-5744-f534-bfecb9e4647e.wav,dry,1.0000,none,{},test
flute,57630766-4f16-5983-fd51-fed71487dc50,./Medley-solos-DB/Medley-solos-DB_test-3_57630766-4f16-5983-fd51-fed71487dc50.wav,test,dry\dry_57630766-4f16-5983-fd51-fed71487dc50.wav,dry,1.0000,none,{},test
flute,7cff9458-ddd3-5707-fae4-d0b8d7ba77de,./Medley-solos-DB/Medley-solos-DB_test-3_7cff9458-ddd3-5707-fae4-d0b8d7ba77de.wav,test,dry\dry_7cff9458-ddd3-5707-fae4-d0b8d7ba77de.wav,dry,1.0000,none,{},test
female singer,04fbe55d-d483-57b4-fbf6-3f828254e0fb,./Medley-solos-DB/Medley-solos-DB_training-2_04fbe55d-d483-57b4-fbf6-3f828254e0fb.wav,test,dry\dry_04fbe55d-d483-57b4-fbf6-3f828254e0fb.wav,dry,1.0000,none,{},test
clarinet,639f557b-c351-5537-fcd1-7b148bd22da7,./Medley-solos-DB/Medley-solos-DB_validation-0_639f557b-c351-5537-fcd1-7b148bd22da7.wav,test,dry\dry_639f557b-c351-5537-fcd1-7b148bd22da7.wav,dry,1.0000,none,{},test
female singer,11c32f4b-2735-55e8-fba7-9e2e1752a9e8,./Medley-solos-DB/Medley-solos-DB_training-2_11c32f4b-2735-55e8-fba7-9e2e1752a9e8.wav,test,dry\dry_11c32f4b-2735-55e8-fba7-9e2e1752a9e8.wav,dry,1.0000,none,{},test
tenor saxophone,a0debf3d-790f-5ffd-fe00-50dfaaeca768,./Medley-solos-DB/Medley-solos-DB_test-5_a0debf3d-790f-5ffd-fe00-50dfaaeca768.wav,test,dry\dry_a0debf3d-790f-5ffd-fe00-50dfaaeca768.wav,dry,1.0000,none,{},test
female singer,cc497274-88fc-5a86-fb36-43fe07ecedf0,./Medley-solos-DB/Medley-solos-DB_test-2_cc497274-88fc-5a86-fb36-43fe07ecedf0.wav,test,dry\dry_cc497274-88fc-5a86-fb36-43fe07ecedf0.wav,dry,1.0000,none,{},test
trumpet,52222b0c-e8aa-53af-fe6a-41a06ce3bc7e,./Medley-solos-DB/Medley-solos-DB_test-6_52222b0c-e8aa-53af-fe6a-41a06ce3bc7e.wav,test,dry\dry_52222b0c-e8aa-53af-fe6a-41a06ce3bc7e.wav,dry,1.0000,none,{},test
flute,a25a6be6-2491-502d-fd37-e5769732bf19,./Medley-solos-DB/Medley-solos-DB_test-3_a25a6be6-2491-502d-fd37-e5769732bf19.wav,test,dry\dry_a25a6be6-2491-502d-fd37-e5769732bf19.wav,dry,1.0000,none,{},test
clarinet,09b1a47d-7f9f-5712-fc7d-5f3aa9dd1cd8,./Medley-solos-DB/Medley-solos-DB_test-0_09b1a47d-7f9f-5712-fc7d-5f3aa9dd1cd8.wav,test,dry\dry_09b1a47d-7f9f-5712-fc7d-5f3aa9dd1cd8.wav,dry,1.0000,none,{},test
flute,971865d9-301e-56cb-fdc2-1c48d1a3c5b6,./Medley-solos-DB/Medley-solos-DB_test-3_971865d9-301e-56cb-fdc2-1c48d1a3c5b6.wav,test,dry\dry_971865d9-301e-56cb-fdc2-1c48d1a3c5b6.wav,dry,1.0000,none,{},test
female singer,5de4ce8c-c2af-56e8-f00a-6e4792db2913,./Medley-solos-DB/Medley-solos-DB_test-2_5de4ce8c-c2af-56e8-f00a-6e4792db2913.wav,test,dry\dry_5de4ce8c-c2af-56e8-f00a-6e4792db2913.wav,dry,1.0000,none,{},test
flute,16b1d4a8-795f-5a04-f0f7-44768005f1e1,./Medley-solos-DB/Medley-solos-DB_test-3_16b1d4a8-795f-5a04-f0f7-44768005f1e1.wav,test,dry\dry_16b1d4a8-795f-5a04-f0f7-44768005f1e1.wav,dry,1.0000,none,{},test
female singer,0b415cb1-2597-5676-f0f7-e2870dbc790a,./Medley-solos-DB/Medley-solos-DB_training-2_0b415cb1-2597-5676-f0f7-e2870dbc790a.wav,test,dry\dry_0b415cb1-2597-5676-f0f7-e2870dbc790a.wav,dry,1.0000,none,{},test
clarinet,515a3448-41a1-5e37-fda6-cc7a29dfc3d9,./Medley-solos-DB/Medley-solos-DB_training-0_515a3448-41a1-5e37-fda6-cc7a29dfc3d9.wav,test,dry\dry_515a3448-41a1-5e37-fda6-cc7a29dfc3d9.wav,dry,1.0000,none,{},test
female singer,84d5196c-c78f-5c13-f24b-7a63e5a1c466,./Medley-solos-DB/Medley-solos-DB_test-2_84d5196c-c78f-5c13-f24b-7a63e5a1c466.wav,test,dry\dry_84d5196c-c78f-5c13-f24b-7a63e5a1c466.wav,dry,1.0000,none,{},test
flute,76191bd2-020b-5058-f9f8-6422a25fffbb,./Medley-solos-DB/Medley-solos-DB_test-3_76191bd2-020b-5058-f9f8-6422a25fffbb.wav,test,dry\dry_76191bd2-020b-5058-f9f8-6422a25fffbb.wav,dry,1.0000,none,{},test
flute,cc770fdb-bfbe-5c38-f543-9a466e2ba03f,./Medley-solos-DB/Medley-solos-DB_test-3_cc770fdb-bfbe-5c38-f543-9a466e2ba03f.wav,test,dry\dry_cc770fdb-bfbe-5c38-f543-9a466e2ba03f.wav,dry,1.0000,none,{},test
trumpet,417eedc8-b71a-55ca-f7df-e822d10cee77,./Medley-solos-DB/Medley-solos-DB_test-6_417eedc8-b71a-55ca-f7df-e822d10cee77.wav,test,dry\dry_417eedc8-b71a-55ca-f7df-e822d10cee77.wav,dry,1.0000,none,{},test
tenor saxophone,1215fbb3-5171-520a-f0d3-231f5d720b84,./Medley-solos-DB/Medley-solos-DB_test-5_1215fbb3-5171-520a-f0d3-231f5d720b84.wav,test,dry\dry_1215fbb3-5171-520a-f0d3-231f5d720b84.wav,dry,1.0000,none,{},test
female singer,2acc8d40-93ac-591c-fa48-a9a274aa1ac7,./Medley-solos-DB/Medley-solos-DB_test-2_2acc8d40-93ac-591c-fa48-a9a274aa1ac7.wav,test,dry\dry_2acc8d40-93ac-591c-fa48-a9a274aa1ac7.wav,dry,1.0000,none,{},test
clarinet,d5f64435-15b0-510b-ffb0-0f605b5b0c21,./Medley-solos-DB/Medley-solos-DB_test-0_d5f64435-15b0-510b-ffb0-0f605b5b0c21.wav,test,dry\dry_d5f64435-15b0-510b-ffb0-0f605b5b0c21.wav,dry,1.0000,none,{},test
clarinet,adfd27a0-9a13-52a4-f3d8-30de4320f9af,./Medley-solos-DB/Medley-solos-DB_test-0_adfd27a0-9a13-52a4-f3d8-30de4320f9af.wav,test,dry\dry_adfd27a0-9a13-52a4-f3d8-30de4320f9af.wav,dry,1.0000,none,{},test
clarinet,03529b8b-30eb-5afe-f897-1ab96d9384de,./Medley-solos-DB/Medley-solos-DB_validation-0_03529b8b-30eb-5afe-f897-1ab96d9384de.wav,test,dry\dry_03529b8b-30eb-5afe-f897-1ab96d9384de.wav,dry,1.0000,none,{},test
clarinet,35583726-86bd-572e-faaf-bda1e29ae955,./Medley-solos-DB/Medley-solos-DB_test-0_35583726-86bd-572e-faaf-bda1e29ae955.wav,test,dry\dry_35583726-86bd-572e-faaf-bda1e29ae955.wav,dry,1.0000,none,{},test
female singer,fddf456b-0b54-55af-f73d-54bbc7c420a8,./Medley-solos-DB/Medley-solos-DB_test-2_fddf456b-0b54-55af-f73d-54bbc7c420a8.wav,test,dry\dry_fddf456b-0b54-55af-f73d-54bbc7c420a8.wav,dry,1.0000,none,{},test
clarinet,8746b5fb-ae89-5c67-fd7f-224cf4b0ea6c,./Medley-solos-DB/Medley-solos-DB_test-0_8746b5fb-ae89-5c67-fd7f-224cf4b0ea6c.wav,test,dry\dry_8746b5fb-ae89-5c67-fd7f-224cf4b0ea6c.wav,dry,1.0000,none,{},test
clarinet,053e2aef-e3f6-5968-fc40-5a4f52f27669,./Medley-solos-DB/Medley-solos-DB_test-0_053e2aef-e3f6-5968-fc40-5a4f52f27669.wav,test,dry\dry_053e2aef-e3f6-5968-fc40-5a4f52f27669.wav,dry,1.0000,none,{},test
clarinet,151b6ee4-313a-58d9-fbcb-bab73e0d426b,./Medley-solos-DB/Medley-solos-DB_test-0_151b6ee4-313a-58d9-fbcb-bab73e0d426b.wav,test,dry\dry_151b6ee4-313a-58d9-fbcb-bab73e0d426b.wav,dry,1.0000,none,{},test
tenor saxophone,9005f54c-2b10-5f23-fe03-aabc6e54ad21,./Medley-solos-DB/Medley-solos-DB_test-5_9005f54c-2b10-5f23-fe03-aabc6e54ad21.wav,test,dry\dry_9005f54c-2b10-5f23-fe03-aabc6e54ad21.wav,dry,1.0000,none,{},test
trumpet,f6a458d9-6c42-5f1c-f1ed-4492b1154b99,./Medley-solos-DB/Medley-solos-DB_training-6_f6a458d9-6c42-5f1c-f1ed-4492b1154b99.wav,test,dry\dry_f6a458d9-6c42-5f1c-f1ed-4492b1154b99.wav,dry,1.0000,none,{},test
female singer,715380c0-3d89-5dee-f94a-a02069d88f54,./Medley-solos-DB/Medley-solos-DB_test-2_715380c0-3d89-5dee-f94a-a02069d88f54.wav,test,dry\dry_715380c0-3d89-5dee-f94a-a02069d88f54.wav,dry,1.0000,none,{},test
tenor saxophone,6d866905-14d9-581a-f7b0-873ec890e40a,./Medley-solos-DB/Medley-solos-DB_test-5_6d866905-14d9-581a-f7b0-873ec890e40a.wav,test,dry\dry_6d866905-14d9-581a-f7b0-873ec890e40a.wav,dry,1.0000,none,{},test
female singer,83d4c117-6caa-594b-f23b-e0b9703f3ca3,./Medley-solos-DB/Medley-solos-DB_test-2_83d4c117-6caa-594b-f23b-e0b9703f3ca3.wav,test,dry\dry_83d4c117-6caa-594b-f23b-e0b9703f3ca3.wav,dry,1.0000,none,{},test
female singer,d6ff5f3b-6550-5048-f476-17a240ae4c89,./Medley-solos-DB/Medley-solos-DB_test-2_d6ff5f3b-6550-5048-f476-17a240ae4c89.wav,test,dry\dry_d6ff5f3b-6550-5048-f476-17a240ae4c89.wav,dry,1.0000,none,{},test
trumpet,95b6f1ef-607f-5019-f9e7-44604c1f365b,./Medley-solos-DB/Medley-solos-DB_validation-6_95b6f1ef-607f-5019-f9e7-44604c1f365b.wav,test,dry\dry_95b6f1ef-607f-5019-f9e7-44604c1f365b.wav,dry,1.0000,none,{},test
trumpet,dddf8822-7d0c-5077-f273-f3664f4db421,./Medley-solos-DB/Medley-solos-DB_test-6_dddf8822-7d0c-5077-f273-f3664f4db421.wav,test,dry\dry_dddf8822-7d0c-5077-f273-f3664f4db421.wav,dry,1.0000,none,{},test
clarinet,452f4d72-c42c-584a-f9ad-c0ca66d8151d,./Medley-solos-DB/Medley-solos-DB_validation-0_452f4d72-c42c-584a-f9ad-c0ca66d8151d.wav,test,dry\dry_452f4d72-c42c-584a-f9ad-c0ca66d8151d.wav,dry,1.0000,none,{},test
clarinet,b0b3e102-1178-5d67-f136-7d5017cd2fef,./Medley-solos-DB/Medley-solos-DB_test-0_b0b3e102-1178-5d67-f136-7d5017cd2fef.wav,test,dry\dry_b0b3e102-1178-5d67-f136-7d5017cd2fef.wav,dry,1.0000,none,{},test
clarinet,e1a89b48-5ed4-5e22-f6d9-a00de079cf3a,./Medley-solos-DB/Medley-solos-DB_test-0_e1a89b48-5ed4-5e22-f6d9-a00de079cf3a.wav,test,dry\dry_e1a89b48-5ed4-5e22-f6d9-a00de079cf3a.wav,dry,1.0000,none,{},test
tenor saxophone,687ce1ff-c6e3-51ac-f760-9183be381242,./Medley-solos-DB/Medley-solos-DB_test-5_687ce1ff-c6e3-51ac-f760-9183be381242.wav,test,dry\dry_687ce1ff-c6e3-51ac-f760-9183be381242.wav,dry,1.0000,none,{},test
trumpet,56a093a3-1e0b-56fd-fea6-9558cc08155b,./Medley-solos-DB/Medley-solos-DB_training-6_56a093a3-1e0b-56fd-fea6-9558cc08155b.wav,test,dry\dry_56a093a3-1e0b-56fd-fea6-9558cc08155b.wav,dry,1.0000,none,{},test
clarinet,616731ba-ef70-5a78-f740-9cb5b30090d4,./Medley-solos-DB/Medley-solos-DB_training-0_616731ba-ef70-5a78-f740-9cb5b30090d4.wav,test,dry\dry_616731ba-ef70-5a78-f740-9cb5b30090d4.wav,dry,1.0000,none,{},test
trumpet,2366d31e-f95e-5fbe-f6b5-4ec1a8db886b,./Medley-solos-DB/Medley-solos-DB_validation-6_2366d31e-f95e-5fbe-f6b5-4ec1a8db886b.wav,test,dry\dry_2366d31e-f95e-5fbe-f6b5-4ec1a8db886b.wav,dry,1.0000,none,{},test
trumpet,fd61c6ad-a019-5d2e-fc65-8adc73a8caac,./Medley-solos-DB/Medley-solos-DB_validation-6_fd61c6ad-a019-5d2e-fc65-8adc73a8caac.wav,test,dry\dry_fd61c6ad-a019-5d2e-fc65-8adc73a8caac.wav,dry,1.0000,none,{},test
trumpet,426061ae-8509-5c3d-ff95-cad0bbf544c9,./Medley-solos-DB/Medley-solos-DB_test-6_426061ae-8509-5c3d-ff95-cad0bbf544c9.wav,test,dry\dry_426061ae-8509-5c3d-ff95-cad0bbf544c9.wav,dry,1.0000,none,{},test
tenor saxophone,2d3267c2-6718-5330-f90e-d48001f82d0b,./Medley-solos-DB/Medley-solos-DB_test-5_2d3267c2-6718-5330-f90e-d48001f82d0b.wav,test,dry\dry_2d3267c2-6718-5330-f90e-d48001f82d0b.wav,dry,1.0000,none,{},test
clarinet,3a1194b1-12ee-51b4-f661-e6c03caaa192,./Medley-solos-DB/Medley-solos-DB_validation-0_3a1194b1-12ee-51b4-f661-e6c03caaa192.wav,test,dry\dry_3a1194b1-12ee-51b4-f661-e6c03caaa192.wav,dry,1.0000,none,{},test
clarinet,d6d4bf91-e094-540d-fddb-e7207e582220,./Medley-solos-DB/Medley-solos-DB_test-0_d6d4bf91-e094-540d-fddb-e7207e582220.wav,test,dry\dry_d6d4bf91-e094-540d-fddb-e7207e582220.wav,dry,1.0000,none,{},test
trumpet,a7866bf4-8268-552b-f84d-5c0a69688c96,./Medley-solos-DB/Medley-solos-DB_test-6_a7866bf4-8268-552b-f84d-5c0a69688c96.wav,test,dry\dry_a7866bf4-8268-552b-f84d-5c0a69688c96.wav,dry,1.0000,none,{},test
trumpet,3f080d46-b97e-5b05-fead-f539d4696ecb,./Medley-solos-DB/Medley-solos-DB_test-6_3f080d46-b97e-5b05-fead-f539d4696ecb.wav,test,dry\dry_3f080d46-b97e-5b05-fead-f539d4696ecb.wav,dry,1.0000,none,{},test
clarinet,c7e7294d-4750-5d2e-fe80-5deeddc1bcd4,./Medley-solos-DB/Medley-solos-DB_validation-0_c7e7294d-4750-5d2e-fe80-5deeddc1bcd4.wav,test,dry\dry_c7e7294d-4750-5d2e-fe80-5deeddc1bcd4.wav,dry,1.0000,none,{},test
clarinet,6dd85fbb-6218-59e8-f977-6db1504e64a1,./Medley-solos-DB/Medley-solos-DB_test-0_6dd85fbb-6218-59e8-f977-6db1504e64a1.wav,test,dry\dry_6dd85fbb-6218-59e8-f977-6db1504e64a1.wav,dry,1.0000,none,{},test
clarinet,8c9c4260-0a2a-58f5-fdef-06358ee1c618,./Medley-solos-DB/Medley-solos-DB_test-0_8c9c4260-0a2a-58f5-fdef-06358ee1c618.wav,test,dry\dry_8c9c4260-0a2a-58f5-fdef-06358ee1c618.wav,dry,1.0000,none,{},test
trumpet,9dc194f1-4f52-5d2f-fa91-4d4f07afbfaf,./Medley-solos-DB/Medley-solos-DB_test-6_9dc194f1-4f52-5d2f-fa91-4d4f07afbfaf.wav,test,dry\dry_9dc194f1-4f52-5d2f-fa91-4d4f07afbfaf.wav,dry,1.0000,none,{},test
clarinet,2e7f1a79-10d8-5825-f9d0-a7fb7679ce05,./Medley-solos-DB/Medley-solos-DB_test-0_2e7f1a79-10d8-5825-f9d0-a7fb7679ce05.wav,test,dry\dry_2e7f1a79-10d8-5825-f9d0-a7fb7679ce05.wav,dry,1.0000,none,{},test
trumpet,d48548c5-49d7-5fc7-f84a-9433bcda8564,./Medley-solos-DB/Medley-solos-DB_test-6_d48548c5-49d7-5fc7-f84a-9433bcda8564.wav,test,dry\dry_d48548c5-49d7-5fc7-f84a-9433bcda8564.wav,dry,1.0000,none,{},test
tenor saxophone,4fe75106-e72d-5cbf-f0b9-a81bde5b527d,./Medley-solos-DB/Medley-solos-DB_test-5_4fe75106-e72d-5cbf-f0b9-a81bde5b527d.wav,test,dry\dry_4fe75106-e72d-5cbf-f0b9-a81bde5b527d.wav,dry,1.0000,none,{},test
trumpet,91a25a21-3844-50e9-f972-2f604c0efd14,./Medley-solos-DB/Medley-solos-DB_validation-6_91a25a21-3844-50e9-f972-2f604c0efd14.wav,test,dry\dry_91a25a21-3844-50e9-f972-2f604c0efd14.wav,dry,1.0000,none,{},test
tenor saxophone,dab63830-74c9-53c7-faef-e35bf43cb941,./Medley-solos-DB/Medley-solos-DB_test-5_dab63830-74c9-53c7-faef-e35bf43cb941.wav,test,dry\dry_dab63830-74c9-53c7-faef-e35bf43cb941.wav,dry,1.0000,none,{},test
trumpet,2953b231-620b-54d3-fe2d-fc2c487d0837,./Medley-solos-DB/Medley-solos-DB_training-6_2953b231-620b-54d3-fe2d-fc2c487d0837.wav,test,dry\dry_2953b231-620b-54d3-fe2d-fc2c487d0837.wav,dry,1.0000,none,{},test
tenor saxophone,81cba695-cf47-532b-f306-4d37142aeccf,./Medley-solos-DB/Medley-solos-DB_test-5_81cba695-cf47-532b-f306-4d37142aeccf.wav,test,dry\dry_81cba695-cf47-532b-f306-4d37142aeccf.wav,dry,1.0000,none,{},test
trumpet,41a3741c-d3a5-5089-fff7-4434622978e3,./Medley-solos-DB/Medley-solos-DB_validation-6_41a3741c-d3a5-5089-fff7-4434622978e3.wav,test,dry\dry_41a3741c-d3a5-5089-fff7-4434622978e3.wav,dry,1.0000,none,{},test
trumpet,f67d8246-3ef4-57f3-f40e-c93ae998644b,./Medley-solos-DB/Medley-solos-DB_test-6_f67d8246-3ef4-57f3-f40e-c93ae998644b.wav,test,dry\dry_f67d8246-3ef4-57f3-f40e-c93ae998644b.wav,dry,1.0000,none,{},test
trumpet,8d6c9b50-9856-536f-fd3e-0638221b4f6e,./Medley-solos-DB/Medley-solos-DB_test-6_8d6c9b50-9856-536f-fd3e-0638221b4f6e.wav,test,dry\dry_8d6c9b50-9856-536f-fd3e-0638221b4f6e.wav,dry,1.0000,none,{},test
trumpet,639cac44-7d57-5c80-f1b7-c48575e81a5c,./Medley-solos-DB/Medley-solos-DB_test-6_639cac44-7d57-5c80-f1b7-c48575e81a5c.wav,test,dry\dry_639cac44-7d57-5c80-f1b7-c48575e81a5c.wav,dry,1.0000,none,{},test
tenor saxophone,c90a4e84-e264-547e-f955-76c9fadc1f24,./Medley-solos-DB/Medley-solos-DB_validation-5_c90a4e84-e264-547e-f955-76c9fadc1f24.wav,test,dry\dry_c90a4e84-e264-547e-f955-76c9fadc1f24.wav,dry,1.0000,none,{},test
trumpet,095fb7bc-c128-5803-f4e9-fb83469099ae,./Medley-solos-DB/Medley-solos-DB_test-6_095fb7bc-c128-5803-f4e9-fb83469099ae.wav,test,dry\dry_095fb7bc-c128-5803-f4e9-fb83469099ae.wav,dry,1.0000,none,{},test
trumpet,a5ae1ad1-6e46-52d2-f4ce-340a3096e679,./Medley-solos-DB/Medley-solos-DB_validation-6_a5ae1ad1-6e46-52d2-f4ce-340a3096e679.wav,test,dry\dry_a5ae1ad1-6e46-52d2-f4ce-340a3096e679.wav,dry,1.0000,none,{},test
tenor saxophone,0b9c92b9-6b06-573a-fd26-6255b557a3e5,./Medley-solos-DB/Medley-solos-DB_training-5_0b9c92b9-6b06-573a-fd26-6255b557a3e5.wav,test,dry\dry_0b9c92b9-6b06-573a-fd26-6255b557a3e5.wav,dry,1.0000,none,{},test
trumpet,9269bf8f-506e-5c3f-fdb8-d35ea0e0fab5,./Medley-solos-DB/Medley-solos-DB_test-6_9269bf8f-506e-5c3f-fdb8-d35ea0e0fab5.wav,test,dry\dry_9269bf8f-506e-5c3f-fdb8-d35ea0e0fab5.wav,dry,1.0000,none,{},test
trumpet,ac76dea2-449e-5c3d-f06f-fa9df35f35f4,./Medley-solos-DB/Medley-solos-DB_test-6_ac76dea2-449e-5c3d-f06f-fa9df35f35f4.wav,test,dry\dry_ac76dea2-449e-5c3d-f06f-fa9df35f35f4.wav,dry,1.0000,none,{},test
trumpet,8009a2f0-dc3b-574b-f09f-f4d284bdee13,./Medley-solos-DB/Medley-solos-DB_test-6_8009a2f0-dc3b-574b-f09f-f4d284bdee13.wav,test,dry\dry_8009a2f0-dc3b-574b-f09f-f4d284bdee13.wav,dry,1.0000,none,{},test
trumpet,5f8d4561-6256-5921-ff94-fa1e2c52e7c4,./Medley-solos-DB/Medley-solos-DB_test-6_5f8d4561-6256-5921-ff94-fa1e2c52e7c4.wav,test,dry\dry_5f8d4561-6256-5921-ff94-fa1e2c52e7c4.wav,dry,1.0000,none,{},test
trumpet,cedfabbd-c065-5af3-f8e6-a652d415aa42,./Medley-solos-DB/Medley-solos-DB_test-6_cedfabbd-c065-5af3-f8e6-a652d415aa42.wav,test,dry\dry_cedfabbd-c065-5af3-f8e6-a652d415aa42.wav,dry,1.0000,none,{},test
tenor saxophone,f711517d-4f5a-556e-fa4a-8d4288954fa5,./Medley-solos-DB/Medley-solos-DB_test-5_f711517d-4f5a-556e-fa4a-8d4288954fa5.wav,test,dry\dry_f711517d-4f5a-556e-fa4a-8d4288954fa5.wav,dry,1.0000,none,{},test
trumpet,9563f41b-44c9-5c6e-f2b9-7736d740b1c0,./Medley-solos-DB/Medley-solos-DB_test-6_9563f41b-44c9-5c6e-f2b9-7736d740b1c0.wav,test,dry\dry_9563f41b-44c9-5c6e-f2b9-7736d740b1c0.wav,dry,1.0000,none,{},test
trumpet,353d9143-0170-5ddf-fa31-6c98f9055077,./Medley-solos-DB/Medley-solos-DB_training-6_353d9143-0170-5ddf-fa31-6c98f9055077.wav,test,dry\dry_353d9143-0170-5ddf-fa31-6c98f9055077.wav,dry,1.0000,none,{},test
tenor saxophone,b4e17894-a7e9-50bd-f96e-1396cd40bd19,./Medley-solos-DB/Medley-solos-DB_test-5_b4e17894-a7e9-50bd-f96e-1396cd40bd19.wav,test,dry\dry_b4e17894-a7e9-50bd-f96e-1396cd40bd19.wav,dry,1.0000,none,{},test
tenor saxophone,69bed780-517f-5b27-fa76-f1737f48069f,./Medley-solos-DB/Medley-solos-DB_test-5_69bed780-517f-5b27-fa76-f1737f48069f.wav,test,dry\dry_69bed780-517f-5b27-fa76-f1737f48069f.wav,dry,1.0000,none,{},test
tenor saxophone,7b8791e0-8161-59ad-f207-b770eec262c2,./Medley-solos-DB/Medley-solos-DB_training-5_7b8791e0-8161-59ad-f207-b770eec262c2.wav,test,dry\dry_7b8791e0-8161-59ad-f207-b770eec262c2.wav,dry,1.0000,none,{},test
tenor saxophone,5ef427d5-019a-5897-f44b-c34ea3f8d376,./Medley-solos-DB/Medley-solos-DB_training-5_5ef427d5-019a-5897-f44b-c34ea3f8d376.wav,test,dry\dry_5ef427d5-019a-5897-f44b-c34ea3f8d376.wav,dry,1.0000,none,{},test
tenor saxophone,080efa80-a30d-559c-ff19-f155e47a1610,./Medley-solos-DB/Medley-solos-DB_validation-5_080efa80-a30d-559c-ff19-f155e47a1610.wav,test,dry\dry_080efa80-a30d-559c-ff19-f155e47a1610.wav,dry,1.0000,none,{},test
tenor saxophone,93cfb9a4-a03c-5cda-f524-f0ca16f61d24,./Medley-solos-DB/Medley-solos-DB_test-5_93cfb9a4-a03c-5cda-f524-f0ca16f61d24.wav,test,dry\dry_93cfb9a4-a03c-5cda-f524-f0ca16f61d24.wav,dry,1.0000,none,{},test
tenor saxophone,6b191764-daf3-50fd-f935-a9b4deb2975d,./Medley-solos-DB/Medley-solos-DB_test-5_6b191764-daf3-50fd-f935-a9b4deb2975d.wav,test,dry\dry_6b191764-daf3-50fd-f935-a9b4deb2975d.wav,dry,1.0000,none,{},test
