instrument,uuid4,file_path,test_train_val,new_file_path,effect_applied,wet_dry,parameter,parameter_value,split,rms_energy_mean,rms_energy_std,spectral_flatness_mean,spectral_flatness_std,effect,label,true_label,pred_label,is_wrong,wet_audio_rel_path,wet_exists,file_name,wet_parent_folder,dry_exists,intensity
clarinet,12836285-4b84-5a67-f3ad-26bfdf0aa4e4,./Medley-solos-DB/Medley-solos-DB_training-0_12836285-4b84-5a67-f3ad-26bfdf0aa4e4.wav,test,distortion/distortion_12836285-4b84-5a67-f3ad-26bfdf0aa4e4.wav,distortion,0.3498,drive_db:high,"{'drive_db': 23.9783465644793, 'mix': 0.3497897147567865}",test,0.126367763,0.039126188,8.41E-05,0.000378849,distortion,2,distortion,distortion,FALSE,distortion/distortion_12836285-4b84-5a67-f3ad-26bfdf0aa4e4.wav,TRUE,distortion_12836285-4b84-5a67-f3ad-26bfdf0aa4e4.wav,distortion,FALSE,high
trumpet,c9034793-2376-51c2-fca9-f2f427209bd8,./Medley-solos-DB/Medley-solos-DB_test-6_c9034793-2376-51c2-fca9-f2f427209bd8.wav,test,distortion/distortion_c9034793-2376-51c2-fca9-f2f427209bd8.wav,distortion,0.3557,drive_db:low,"{'drive_db': 12.079668391042556, 'mix': 0.3557080628076991}",test,0.037726291,0.035339516,0.011641964,0.023240291,distortion,2,distortion,distortion,FALSE,distortion/distortion_c9034793-2376-51c2-fca9-f2f427209bd8.wav,TRUE,distortion_c9034793-2376-51c2-fca9-f2f427209bd8.wav,distortion,FALSE,low
clarinet,aa52b22d-5846-5bfc-f437-6ed0fbd731ca,./Medley-solos-DB/Medley-solos-DB_training-0_aa52b22d-5846-5bfc-f437-6ed0fbd731ca.wav,test,distortion/distortion_aa52b22d-5846-5bfc-f437-6ed0fbd731ca.wav,distortion,0.4096,drive_db:mid,"{'drive_db': 17.633560671938348, 'mix': 0.40955745585647674}",test,0.193646833,0.095654279,0.003934443,0.011329998,distortion,2,distortion,distortion,FALSE,distortion/distortion_aa52b22d-5846-5bfc-f437-6ed0fbd731ca.wav,TRUE,distortion_aa52b22d-5846-5bfc-f437-6ed0fbd731ca.wav,distortion,FALSE,mid
tenor saxophone,d1be6263-1fce-5a54-fa3d-c5aaea1831de,./Medley-solos-DB/Medley-solos-DB_test-5_d1be6263-1fce-5a54-fa3d-c5aaea1831de.wav,test,distortion/distortion_d1be6263-1fce-5a54-fa3d-c5aaea1831de.wav,distortion,0.4581,drive_db:high,"{'drive_db': 20.274264079461705, 'mix': 0.45808578394095323}",test,0.30982551,0.165436119,0.00419343,0.004915875,distortion,2,distortion,distortion,FALSE,distortion/distortion_d1be6263-1fce-5a54-fa3d-c5aaea1831de.wav,TRUE,distortion_d1be6263-1fce-5a54-fa3d-c5aaea1831de.wav,distortion,FALSE,high
clarinet,0d12be16-23e2-5938-ff70-b90a47dfd87f,./Medley-solos-DB/Medley-solos-DB_validation-0_0d12be16-23e2-5938-ff70-b90a47dfd87f.wav,test,distortion/distortion_0d12be16-23e2-5938-ff70-b90a47dfd87f.wav,distortion,0.3426,drive_db:low,"{'drive_db': 15.30200507278823, 'mix': 0.3426321157743403}",test,0.040272601,0.036957361,0.226273283,0.392370611,distortion,2,distortion,dry,TRUE,distortion/distortion_0d12be16-23e2-5938-ff70-b90a47dfd87f.wav,TRUE,distortion_0d12be16-23e2-5938-ff70-b90a47dfd87f.wav,distortion,FALSE,low
clarinet,cc3ca150-1fa3-5304-f0e6-7c09e6c308ac,./Medley-solos-DB/Medley-solos-DB_test-0_cc3ca150-1fa3-5304-f0e6-7c09e6c308ac.wav,test,distortion/distortion_cc3ca150-1fa3-5304-f0e6-7c09e6c308ac.wav,distortion,0.3723,drive_db:mid,"{'drive_db': 19.193672752939914, 'mix': 0.3722853814882513}",test,0.203895494,0.09797474,0.000916942,0.002259711,distortion,2,distortion,distortion,FALSE,distortion/distortion_cc3ca150-1fa3-5304-f0e6-7c09e6c308ac.wav,TRUE,distortion_cc3ca150-1fa3-5304-f0e6-7c09e6c308ac.wav,distortion,FALSE,mid
clarinet,2177986d-d439-5e55-f056-7cf945cc132c,./Medley-solos-DB/Medley-solos-DB_test-0_2177986d-d439-5e55-f056-7cf945cc132c.wav,test,distortion/distortion_2177986d-d439-5e55-f056-7cf945cc132c.wav,distortion,0.4873,drive_db:high,"{'drive_db': 21.692440711530537, 'mix': 0.4872776508628033}",test,0.103232473,0.110152833,0.000467425,0.00094984,distortion,2,distortion,distortion,FALSE,distortion/distortion_2177986d-d439-5e55-f056-7cf945cc132c.wav,TRUE,distortion_2177986d-d439-5e55-f056-7cf945cc132c.wav,distortion,FALSE,high
clarinet,e9b9e46d-6bfd-5823-ffe4-1e56ccb88be6,./Medley-solos-DB/Medley-solos-DB_test-0_e9b9e46d-6bfd-5823-ffe4-1e56ccb88be6.wav,test,distortion/distortion_e9b9e46d-6bfd-5823-ffe4-1e56ccb88be6.wav,distortion,0.375,drive_db:low,"{'drive_db': 15.567617563840068, 'mix': 0.3750221426380978}",test,0.056247931,0.01483586,0.000203576,0.000685747,distortion,2,distortion,delay,TRUE,distortion/distortion_e9b9e46d-6bfd-5823-ffe4-1e56ccb88be6.wav,TRUE,distortion_e9b9e46d-6bfd-5823-ffe4-1e56ccb88be6.wav,distortion,FALSE,low
clarinet,a562608d-8589-5435-f0cd-011e3f2b6bac,./Medley-solos-DB/Medley-solos-DB_test-0_a562608d-8589-5435-f0cd-011e3f2b6bac.wav,test,distortion/distortion_a562608d-8589-5435-f0cd-011e3f2b6bac.wav,distortion,0.3573,drive_db:mid,"{'drive_db': 17.95244122289041, 'mix': 0.35730475760659847}",test,0.1172956,0.047687028,0.000926234,0.001284358,distortion,2,distortion,distortion,FALSE,distortion/distortion_a562608d-8589-5435-f0cd-011e3f2b6bac.wav,TRUE,distortion_a562608d-8589-5435-f0cd-011e3f2b6bac.wav,distortion,FALSE,mid
trumpet,41b5c760-41af-5a05-fcb9-9c82b4ff1b24,./Medley-solos-DB/Medley-solos-DB_validation-6_41b5c760-41af-5a05-fcb9-9c82b4ff1b24.wav,test,distortion/distortion_41b5c760-41af-5a05-fcb9-9c82b4ff1b24.wav,distortion,0.4364,drive_db:high,"{'drive_db': 22.061737033394646, 'mix': 0.4363815805669886}",test,0.073217452,0.071197808,0.012308395,0.017159486,distortion,2,distortion,distortion,FALSE,distortion/distortion_41b5c760-41af-5a05-fcb9-9c82b4ff1b24.wav,TRUE,distortion_41b5c760-41af-5a05-fcb9-9c82b4ff1b24.wav,distortion,FALSE,high
clarinet,5c08aaf8-606e-5171-f520-acb0f4ae2515,./Medley-solos-DB/Medley-solos-DB_test-0_5c08aaf8-606e-5171-f520-acb0f4ae2515.wav,test,distortion/distortion_5c08aaf8-606e-5171-f520-acb0f4ae2515.wav,distortion,0.484,drive_db:low,"{'drive_db': 12.370670789102526, 'mix': 0.48396822523513794}",test,0.136623234,0.049312599,8.52E-05,0.000356426,distortion,2,distortion,distortion,FALSE,distortion/distortion_5c08aaf8-606e-5171-f520-acb0f4ae2515.wav,TRUE,distortion_5c08aaf8-606e-5171-f520-acb0f4ae2515.wav,distortion,FALSE,low
clarinet,973e63fc-c900-58de-f6ef-e98262dc60dd,./Medley-solos-DB/Medley-solos-DB_training-0_973e63fc-c900-58de-f6ef-e98262dc60dd.wav,test,distortion/distortion_973e63fc-c900-58de-f6ef-e98262dc60dd.wav,distortion,0.3194,drive_db:mid,"{'drive_db': 18.875495872578718, 'mix': 0.31935053663231444}",test,0.165060207,0.095769919,0.004058924,0.008130859,distortion,2,distortion,distortion,FALSE,distortion/distortion_973e63fc-c900-58de-f6ef-e98262dc60dd.wav,TRUE,distortion_973e63fc-c900-58de-f6ef-e98262dc60dd.wav,distortion,FALSE,mid
clarinet,012639dd-3f06-57f8-f61c-96fcdca452e9,./Medley-solos-DB/Medley-solos-DB_test-0_012639dd-3f06-57f8-f61c-96fcdca452e9.wav,test,distortion/distortion_012639dd-3f06-57f8-f61c-96fcdca452e9.wav,distortion,0.4487,drive_db:high,"{'drive_db': 23.475955967915368, 'mix': 0.4487365732485664}",test,0.287665188,0.124195278,0.000328228,0.000970715,distortion,2,distortion,distortion,FALSE,distortion/distortion_012639dd-3f06-57f8-f61c-96fcdca452e9.wav,TRUE,distortion_012639dd-3f06-57f8-f61c-96fcdca452e9.wav,distortion,FALSE,high
tenor saxophone,8ce75edc-ceb6-579a-f1ac-f76ae80c999b,./Medley-solos-DB/Medley-solos-DB_training-5_8ce75edc-ceb6-579a-f1ac-f76ae80c999b.wav,test,distortion/distortion_8ce75edc-ceb6-579a-f1ac-f76ae80c999b.wav,distortion,0.4043,drive_db:low,"{'drive_db': 13.252507267330994, 'mix': 0.4042866176595756}",test,0.086937204,0.037820935,0.001132629,0.002109048,distortion,2,distortion,distortion,FALSE,distortion/distortion_8ce75edc-ceb6-579a-f1ac-f76ae80c999b.wav,TRUE,distortion_8ce75edc-ceb6-579a-f1ac-f76ae80c999b.wav,distortion,FALSE,low
clarinet,8e6fb4c4-844e-5242-f25f-45a97052ed31,./Medley-solos-DB/Medley-solos-DB_test-0_8e6fb4c4-844e-5242-f25f-45a97052ed31.wav,test,distortion/distortion_8e6fb4c4-844e-5242-f25f-45a97052ed31.wav,distortion,0.4936,drive_db:mid,"{'drive_db': 19.440522636758665, 'mix': 0.49362512461805574}",test,0.052950099,0.03722154,0.00030816,0.000683436,distortion,2,distortion,chorus,TRUE,distortion/distortion_8e6fb4c4-844e-5242-f25f-45a97052ed31.wav,TRUE,distortion_8e6fb4c4-844e-5242-f25f-45a97052ed31.wav,distortion,FALSE,mid
tenor saxophone,f13377f5-0790-5895-f0ee-997e82fffb67,./Medley-solos-DB/Medley-solos-DB_training-5_f13377f5-0790-5895-f0ee-997e82fffb67.wav,test,distortion/distortion_f13377f5-0790-5895-f0ee-997e82fffb67.wav,distortion,0.4301,drive_db:high,"{'drive_db': 21.12430958379053, 'mix': 0.4301116364654649}",test,0.16253373,0.053134479,0.001282199,0.002609298,distortion,2,distortion,distortion,FALSE,distortion/distortion_f13377f5-0790-5895-f0ee-997e82fffb67.wav,TRUE,distortion_f13377f5-0790-5895-f0ee-997e82fffb67.wav,distortion,FALSE,high
trumpet,11aff6f0-ad6c-5edb-fa0a-e76f8da5cd92,./Medley-solos-DB/Medley-solos-DB_test-6_11aff6f0-ad6c-5edb-fa0a-e76f8da5cd92.wav,test,distortion/distortion_11aff6f0-ad6c-5edb-fa0a-e76f8da5cd92.wav,distortion,0.4976,drive_db:low,"{'drive_db': 15.440987695971042, 'mix': 0.497633369768589}",test,0.080131441,0.057601411,0.007652941,0.021780171,distortion,2,distortion,distortion,FALSE,distortion/distortion_11aff6f0-ad6c-5edb-fa0a-e76f8da5cd92.wav,TRUE,distortion_11aff6f0-ad6c-5edb-fa0a-e76f8da5cd92.wav,distortion,FALSE,low
tenor saxophone,687ce1ff-c6e3-51ac-f760-9183be381242,./Medley-solos-DB/Medley-solos-DB_test-5_687ce1ff-c6e3-51ac-f760-9183be381242.wav,test,distortion/distortion_687ce1ff-c6e3-51ac-f760-9183be381242.wav,distortion,0.4007,drive_db:mid,"{'drive_db': 16.28287395458525, 'mix': 0.4007243931641657}",test,0.30285728,0.073756553,0.006497001,0.019399581,distortion,2,distortion,distortion,FALSE,distortion/distortion_687ce1ff-c6e3-51ac-f760-9183be381242.wav,TRUE,distortion_687ce1ff-c6e3-51ac-f760-9183be381242.wav,distortion,FALSE,mid
trumpet,9985a0b0-e06c-586b-f29d-b4940dbd56af,./Medley-solos-DB/Medley-solos-DB_validation-6_9985a0b0-e06c-586b-f29d-b4940dbd56af.wav,test,distortion/distortion_9985a0b0-e06c-586b-f29d-b4940dbd56af.wav,distortion,0.3006,drive_db:high,"{'drive_db': 23.49466304735793, 'mix': 0.30063162485990563}",test,0.116285741,0.039304502,0.002746594,0.002561114,distortion,2,distortion,distortion,FALSE,distortion/distortion_9985a0b0-e06c-586b-f29d-b4940dbd56af.wav,TRUE,distortion_9985a0b0-e06c-586b-f29d-b4940dbd56af.wav,distortion,FALSE,high
trumpet,62912463-5554-5a34-fb77-8960cd59bf04,./Medley-solos-DB/Medley-solos-DB_test-6_62912463-5554-5a34-fb77-8960cd59bf04.wav,test,distortion/distortion_62912463-5554-5a34-fb77-8960cd59bf04.wav,distortion,0.4168,drive_db:low,"{'drive_db': 13.748940878421772, 'mix': 0.41683974482392655}",test,0.079482801,0.027900754,0.000468657,0.001185381,distortion,2,distortion,distortion,FALSE,distortion/distortion_62912463-5554-5a34-fb77-8960cd59bf04.wav,TRUE,distortion_62912463-5554-5a34-fb77-8960cd59bf04.wav,distortion,FALSE,low
tenor saxophone,25fc0646-4767-54ee-f823-45d9ea9eb472,./Medley-solos-DB/Medley-solos-DB_test-5_25fc0646-4767-54ee-f823-45d9ea9eb472.wav,test,distortion/distortion_25fc0646-4767-54ee-f823-45d9ea9eb472.wav,distortion,0.4466,drive_db:mid,"{'drive_db': 18.105961234226456, 'mix': 0.4465545372668496}",test,0.25369072,0.133375555,0.003382766,0.004696326,distortion,2,distortion,distortion,FALSE,distortion/distortion_25fc0646-4767-54ee-f823-45d9ea9eb472.wav,TRUE,distortion_25fc0646-4767-54ee-f823-45d9ea9eb472.wav,distortion,FALSE,mid
tenor saxophone,a8105ad8-d6da-5e56-f548-d668092fbdb6,./Medley-solos-DB/Medley-solos-DB_test-5_a8105ad8-d6da-5e56-f548-d668092fbdb6.wav,test,distortion/distortion_a8105ad8-d6da-5e56-f548-d668092fbdb6.wav,distortion,0.4571,drive_db:high,"{'drive_db': 20.262088347815926, 'mix': 0.4570833447171686}",test,0.150061071,0.026672991,0.000136474,0.000326646,distortion,2,distortion,distortion,FALSE,distortion/distortion_a8105ad8-d6da-5e56-f548-d668092fbdb6.wav,TRUE,distortion_a8105ad8-d6da-5e56-f548-d668092fbdb6.wav,distortion,FALSE,high
tenor saxophone,6716f1f2-8905-5fd7-fc0a-c7a242cfbb51,./Medley-solos-DB/Medley-solos-DB_test-5_6716f1f2-8905-5fd7-fc0a-c7a242cfbb51.wav,test,distortion/distortion_6716f1f2-8905-5fd7-fc0a-c7a242cfbb51.wav,distortion,0.4648,drive_db:low,"{'drive_db': 13.132682144533934, 'mix': 0.4648458773047911}",test,0.007303154,0.015041426,0.018268242,0.012389998,distortion,2,distortion,chorus,TRUE,distortion/distortion_6716f1f2-8905-5fd7-fc0a-c7a242cfbb51.wav,TRUE,distortion_6716f1f2-8905-5fd7-fc0a-c7a242cfbb51.wav,distortion,FALSE,low
tenor saxophone,a54b4048-5d4a-59b6-f0f4-45aff6ce35b7,./Medley-solos-DB/Medley-solos-DB_test-5_a54b4048-5d4a-59b6-f0f4-45aff6ce35b7.wav,test,distortion/distortion_a54b4048-5d4a-59b6-f0f4-45aff6ce35b7.wav,distortion,0.3086,drive_db:mid,"{'drive_db': 17.677951707117035, 'mix': 0.3085837183605993}",test,0.218484178,0.070808731,0.000504237,0.000847956,distortion,2,distortion,distortion,FALSE,distortion/distortion_a54b4048-5d4a-59b6-f0f4-45aff6ce35b7.wav,TRUE,distortion_a54b4048-5d4a-59b6-f0f4-45aff6ce35b7.wav,distortion,FALSE,mid
tenor saxophone,66e65c25-c7f5-53e0-fd8c-b05020a8b78a,./Medley-solos-DB/Medley-solos-DB_test-5_66e65c25-c7f5-53e0-fd8c-b05020a8b78a.wav,test,distortion/distortion_66e65c25-c7f5-53e0-fd8c-b05020a8b78a.wav,distortion,0.4561,drive_db:high,"{'drive_db': 23.855659062685525, 'mix': 0.45610985809940935}",test,0.326837897,0.152183503,0.006399159,0.008775966,distortion,2,distortion,distortion,FALSE,distortion/distortion_66e65c25-c7f5-53e0-fd8c-b05020a8b78a.wav,TRUE,distortion_66e65c25-c7f5-53e0-fd8c-b05020a8b78a.wav,distortion,FALSE,high
tenor saxophone,4ab48bce-dcba-57f7-ff19-7167a56b6bff,./Medley-solos-DB/Medley-solos-DB_test-5_4ab48bce-dcba-57f7-ff19-7167a56b6bff.wav,test,distortion/distortion_4ab48bce-dcba-57f7-ff19-7167a56b6bff.wav,distortion,0.354,drive_db:low,"{'drive_db': 13.391264129129397, 'mix': 0.35400547364367263}",test,0.044760808,0.02092576,0.001176071,0.001509599,distortion,2,distortion,distortion,FALSE,distortion/distortion_4ab48bce-dcba-57f7-ff19-7167a56b6bff.wav,TRUE,distortion_4ab48bce-dcba-57f7-ff19-7167a56b6bff.wav,distortion,FALSE,low
tenor saxophone,f9c43cdf-f4a7-5a11-fac2-001f026e08a7,./Medley-solos-DB/Medley-solos-DB_test-5_f9c43cdf-f4a7-5a11-fac2-001f026e08a7.wav,test,distortion/distortion_f9c43cdf-f4a7-5a11-fac2-001f026e08a7.wav,distortion,0.4975,drive_db:mid,"{'drive_db': 18.355854913800215, 'mix': 0.49745892056478225}",test,0.358412206,0.072248325,0.002478395,0.002886367,distortion,2,distortion,distortion,FALSE,distortion/distortion_f9c43cdf-f4a7-5a11-fac2-001f026e08a7.wav,TRUE,distortion_f9c43cdf-f4a7-5a11-fac2-001f026e08a7.wav,distortion,FALSE,mid
trumpet,c432ee39-93fa-5f03-f550-dc105ea1154b,./Medley-solos-DB/Medley-solos-DB_training-6_c432ee39-93fa-5f03-f550-dc105ea1154b.wav,test,distortion/distortion_c432ee39-93fa-5f03-f550-dc105ea1154b.wav,distortion,0.4897,drive_db:high,"{'drive_db': 21.16066729671899, 'mix': 0.4896542233492306}",test,0.162017614,0.064538814,0.001582046,0.001369369,distortion,2,distortion,distortion,FALSE,distortion/distortion_c432ee39-93fa-5f03-f550-dc105ea1154b.wav,TRUE,distortion_c432ee39-93fa-5f03-f550-dc105ea1154b.wav,distortion,FALSE,high
tenor saxophone,0b294f4a-d8fb-5857-fd6a-4567459d9f8e,./Medley-solos-DB/Medley-solos-DB_training-5_0b294f4a-d8fb-5857-fd6a-4567459d9f8e.wav,test,distortion/distortion_0b294f4a-d8fb-5857-fd6a-4567459d9f8e.wav,distortion,0.4408,drive_db:low,"{'drive_db': 13.321548478474355, 'mix': 0.44081955305155995}",test,0.078535393,0.016594905,0.000756034,0.00154541,distortion,2,distortion,dry,TRUE,distortion/distortion_0b294f4a-d8fb-5857-fd6a-4567459d9f8e.wav,TRUE,distortion_0b294f4a-d8fb-5857-fd6a-4567459d9f8e.wav,distortion,FALSE,low
tenor saxophone,a262fbd6-b51f-5da5-f5ea-9e86745b07de,./Medley-solos-DB/Medley-solos-DB_training-5_a262fbd6-b51f-5da5-f5ea-9e86745b07de.wav,test,distortion/distortion_a262fbd6-b51f-5da5-f5ea-9e86745b07de.wav,distortion,0.317,drive_db:mid,"{'drive_db': 17.526937431168157, 'mix': 0.31701044480172974}",test,0.078361586,0.055839218,0.001165016,0.001817071,distortion,2,distortion,distortion,FALSE,distortion/distortion_a262fbd6-b51f-5da5-f5ea-9e86745b07de.wav,TRUE,distortion_a262fbd6-b51f-5da5-f5ea-9e86745b07de.wav,distortion,FALSE,mid
trumpet,1eba8607-7660-5c36-fdeb-d28a15375c2d,./Medley-solos-DB/Medley-solos-DB_training-6_1eba8607-7660-5c36-fdeb-d28a15375c2d.wav,test,distortion/distortion_1eba8607-7660-5c36-fdeb-d28a15375c2d.wav,distortion,0.3328,drive_db:high,"{'drive_db': 23.744757462453155, 'mix': 0.33278559894331916}",test,0.084933065,0.067639686,0.003482301,0.005610964,distortion,2,distortion,distortion,FALSE,distortion/distortion_1eba8607-7660-5c36-fdeb-d28a15375c2d.wav,TRUE,distortion_1eba8607-7660-5c36-fdeb-d28a15375c2d.wav,distortion,FALSE,high
tenor saxophone,e7ab8bcc-4f0b-552c-f80f-52b845e14874,./Medley-solos-DB/Medley-solos-DB_test-5_e7ab8bcc-4f0b-552c-f80f-52b845e14874.wav,test,distortion/distortion_e7ab8bcc-4f0b-552c-f80f-52b845e14874.wav,distortion,0.3207,drive_db:low,"{'drive_db': 15.778765871990394, 'mix': 0.320661365185771}",test,0.18143332,0.109979585,0.003128696,0.003239874,distortion,2,distortion,distortion,FALSE,distortion/distortion_e7ab8bcc-4f0b-552c-f80f-52b845e14874.wav,TRUE,distortion_e7ab8bcc-4f0b-552c-f80f-52b845e14874.wav,distortion,FALSE,low
trumpet,9fa50a2d-5f30-5ca6-f41b-67403da2886f,./Medley-solos-DB/Medley-solos-DB_validation-6_9fa50a2d-5f30-5ca6-f41b-67403da2886f.wav,test,distortion/distortion_9fa50a2d-5f30-5ca6-f41b-67403da2886f.wav,distortion,0.4842,drive_db:mid,"{'drive_db': 17.067789779825993, 'mix': 0.4841846997389111}",test,0.179988623,0.0368229,0.000926123,0.002792981,distortion,2,distortion,distortion,FALSE,distortion/distortion_9fa50a2d-5f30-5ca6-f41b-67403da2886f.wav,TRUE,distortion_9fa50a2d-5f30-5ca6-f41b-67403da2886f.wav,distortion,FALSE,mid
trumpet,b7b6d865-2b33-5297-fd1c-b5b963985fb0,./Medley-solos-DB/Medley-solos-DB_training-6_b7b6d865-2b33-5297-fd1c-b5b963985fb0.wav,test,distortion/distortion_b7b6d865-2b33-5297-fd1c-b5b963985fb0.wav,distortion,0.3379,drive_db:high,"{'drive_db': 22.634163451630293, 'mix': 0.3378966871683391}",test,0.11582543,0.02529774,5.71E-05,0.000225972,distortion,2,distortion,distortion,FALSE,distortion/distortion_b7b6d865-2b33-5297-fd1c-b5b963985fb0.wav,TRUE,distortion_b7b6d865-2b33-5297-fd1c-b5b963985fb0.wav,distortion,FALSE,high
trumpet,dda4c445-7492-5dfd-f4be-d113a861a92d,./Medley-solos-DB/Medley-solos-DB_test-6_dda4c445-7492-5dfd-f4be-d113a861a92d.wav,test,distortion/distortion_dda4c445-7492-5dfd-f4be-d113a861a92d.wav,distortion,0.3361,drive_db:low,"{'drive_db': 14.368373245821125, 'mix': 0.3360782416071108}",test,0.134537265,0.059751585,0.000812456,0.00104707,distortion,2,distortion,distortion,FALSE,distortion/distortion_dda4c445-7492-5dfd-f4be-d113a861a92d.wav,TRUE,distortion_dda4c445-7492-5dfd-f4be-d113a861a92d.wav,distortion,FALSE,low
trumpet,44bec7e1-734a-54b0-f843-1fcb4944177a,./Medley-solos-DB/Medley-solos-DB_test-6_44bec7e1-734a-54b0-f843-1fcb4944177a.wav,test,distortion/distortion_44bec7e1-734a-54b0-f843-1fcb4944177a.wav,distortion,0.31,drive_db:mid,"{'drive_db': 19.497768270681366, 'mix': 0.3099657214677045}",test,0.207326159,0.088549495,0.000957749,0.001082078,distortion,2,distortion,distortion,FALSE,distortion/distortion_44bec7e1-734a-54b0-f843-1fcb4944177a.wav,TRUE,distortion_44bec7e1-734a-54b0-f843-1fcb4944177a.wav,distortion,FALSE,mid
trumpet,eba57f54-b814-5fdd-f15c-34e82e6b84ac,./Medley-solos-DB/Medley-solos-DB_test-6_eba57f54-b814-5fdd-f15c-34e82e6b84ac.wav,test,distortion/distortion_eba57f54-b814-5fdd-f15c-34e82e6b84ac.wav,distortion,0.3127,drive_db:high,"{'drive_db': 22.119110791109993, 'mix': 0.3126946051658925}",test,0.163653791,0.058568526,0.004412382,0.016517052,distortion,2,distortion,distortion,FALSE,distortion/distortion_eba57f54-b814-5fdd-f15c-34e82e6b84ac.wav,TRUE,distortion_eba57f54-b814-5fdd-f15c-34e82e6b84ac.wav,distortion,FALSE,high
trumpet,5d591954-d6b1-5465-fe26-1586f828bab9,./Medley-solos-DB/Medley-solos-DB_test-6_5d591954-d6b1-5465-fe26-1586f828bab9.wav,test,distortion/distortion_5d591954-d6b1-5465-fe26-1586f828bab9.wav,distortion,0.4872,drive_db:low,"{'drive_db': 14.780091004270501, 'mix': 0.4871594470387335}",test,0.174361661,0.064287998,0.001614511,0.004478327,distortion,2,distortion,distortion,FALSE,distortion/distortion_5d591954-d6b1-5465-fe26-1586f828bab9.wav,TRUE,distortion_5d591954-d6b1-5465-fe26-1586f828bab9.wav,distortion,FALSE,low
trumpet,031c8faf-888d-5dff-f2d2-09175fa6de2e,./Medley-solos-DB/Medley-solos-DB_training-6_031c8faf-888d-5dff-f2d2-09175fa6de2e.wav,test,distortion/distortion_031c8faf-888d-5dff-f2d2-09175fa6de2e.wav,distortion,0.3743,drive_db:mid,"{'drive_db': 19.324265798686614, 'mix': 0.374345565030527}",test,0.06076701,0.050612349,0.00309132,0.00663053,distortion,2,distortion,distortion,FALSE,distortion/distortion_031c8faf-888d-5dff-f2d2-09175fa6de2e.wav,TRUE,distortion_031c8faf-888d-5dff-f2d2-09175fa6de2e.wav,distortion,FALSE,mid
trumpet,158c97bb-41da-57fe-f9c8-9382201c553e,./Medley-solos-DB/Medley-solos-DB_training-6_158c97bb-41da-57fe-f9c8-9382201c553e.wav,test,distortion/distortion_158c97bb-41da-57fe-f9c8-9382201c553e.wav,distortion,0.3242,drive_db:high,"{'drive_db': 20.94761962191904, 'mix': 0.3242054984773766}",test,0.090508275,0.065125488,0.001693507,0.002786705,distortion,2,distortion,distortion,FALSE,distortion/distortion_158c97bb-41da-57fe-f9c8-9382201c553e.wav,TRUE,distortion_158c97bb-41da-57fe-f9c8-9382201c553e.wav,distortion,FALSE,high
flute,529a4d53-dad5-5cb9-f166-8442643043a4,./Medley-solos-DB/Medley-solos-DB_validation-3_529a4d53-dad5-5cb9-f166-8442643043a4.wav,test,chorus/chorus_529a4d53-dad5-5cb9-f166-8442643043a4.wav,chorus,0.4492,depth:low,"{'depth': 0.25853280715462973, 'rate_hz': 0.8567763903331888, 'centre_delay_ms': 7.8864875747333, 'feedback': 0.09774477103457191, 'mix': 0.44915566367419285}",test,0.008693142,0.007763363,0.009068116,0.013220092,chorus,0,chorus,chorus,FALSE,chorus/chorus_529a4d53-dad5-5cb9-f166-8442643043a4.wav,TRUE,chorus_529a4d53-dad5-5cb9-f166-8442643043a4.wav,chorus,FALSE,low
female singer,d40068e6-8fa0-59e9-f152-0d4b84931c17,./Medley-solos-DB/Medley-solos-DB_test-2_d40068e6-8fa0-59e9-f152-0d4b84931c17.wav,test,chorus/chorus_d40068e6-8fa0-59e9-f152-0d4b84931c17.wav,chorus,0.3667,depth:mid,"{'depth': 0.3005823386922108, 'rate_hz': 1.1841536647923878, 'centre_delay_ms': 8.753666355044553, 'feedback': 0.17605279742260696, 'mix': 0.36672729221890793}",test,0.003562182,0.00183122,0.002323851,0.005738681,chorus,0,chorus,chorus,FALSE,chorus/chorus_d40068e6-8fa0-59e9-f152-0d4b84931c17.wav,TRUE,chorus_d40068e6-8fa0-59e9-f152-0d4b84931c17.wav,chorus,FALSE,mid
piano,fdcb25bf-26ef-54dd-f8a1-a92b871551ee,./Medley-solos-DB/Medley-solos-DB_test-4_fdcb25bf-26ef-54dd-f8a1-a92b871551ee.wav,test,chorus/chorus_fdcb25bf-26ef-54dd-f8a1-a92b871551ee.wav,chorus,0.3935,depth:high,"{'depth': 0.3863441990077375, 'rate_hz': 1.2443367243759125, 'centre_delay_ms': 7.2822013919808555, 'feedback': 0.05745099644571059, 'mix': 0.3935487747083567}",test,0.005957019,0.003633692,0.023354743,0.150700778,chorus,0,chorus,delay,TRUE,chorus/chorus_fdcb25bf-26ef-54dd-f8a1-a92b871551ee.wav,TRUE,chorus_fdcb25bf-26ef-54dd-f8a1-a92b871551ee.wav,chorus,FALSE,high
